marketId,orderId,time,ticker,tickSize,stepSize,isBuyer,price,amount,filledAmount,status,expiration,triggerCondition,context,averagePrice
1,17037243,2025-02-25 14:49:23,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,87775.2,0.003,0.003,filled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'below': '87600.00000000'}},,87603.9
1,17037244,2025-02-25 12:51:16,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,90480.6,0.003,0,conditionally_canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'above': '90300.00000000'}},,
1,17036109,2025-02-25 12:51:16,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,89000,0.003,0.003,filled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,,89000
1,16996529,2025-02-25 11:54:07,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,89900,0.003,0,canceled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,,
1,16982610,2025-02-25 11:40:28,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,88777.2,0.003,0.003,filled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'above': '88600.00000000'}},,88639.8
1,16982609,2025-02-25 11:36:42,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,85771.2,0.003,0,conditionally_canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'below': '85600.00000000'}},,
1,16971768,2025-02-25 11:36:42,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,88120,0.003,0.003,filled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,,88120
1,16925209,2025-02-25 10:24:39,CRYPTO_BTC_PERP,0.10000000,0.00100000,True,86580,0.003,0,canceled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,,
1,16919725,2025-02-25 10:18:35,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,87727.2,0.003,0.003,filled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",,,87900.8
1,16918371,2025-02-25 10:17:02,CRYPTO_BTC_PERP,0.10000000,0.00100000,False,88622.4,0.003,0,conditionally_canceled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': True}",{'last_price': {'above': '88800.00000000'}},,
