marketId,orderId,time,ticker,tickSize,stepSize,isBuyer,price,amount,filledAmount,status,expiration,triggerCondition,averagePrice,context
2,19018384,2025-02-24 22:10:14,CRYPTO_ETH_PERP,0.01000000,0.00100000,False,2540.3600000000000000000,0.076,0.076,filled,"{'timeInForce': 'immediate_or_cancel', 'reduceOnly': True, 'expiresAt': None, 'isMarketOrder': False}",,2578.04,"{'type': 'liquidation', 'liquidationPrice': '2564.17968528'}"
2,15892150,2025-02-21 10:24:37,CRYPTO_ETH_PERP,0.01000000,0.00100000,True,2798.2,0.076,0.076,filled,"{'timeInForce': 'default', 'reduceOnly': False, 'selfTradeBehavior': 'cancel_provide', 'expiresAt': None, 'isMarketOrder': False}",,2798.16,
